customer_id,subscribed
customer_id_23219,0
customer_id_33875,0
customer_id_32917,0
customer_id_15822,0
customer_id_4518,0
customer_id_40453,0
customer_id_22788,0
customer_id_9444,0
customer_id_25261,0
customer_id_14417,0
customer_id_12629,0
customer_id_30493,0
customer_id_8161,0
customer_id_8034,0
customer_id_24715,0
customer_id_23038,0
customer_id_32106,1
customer_id_6821,0
customer_id_32588,0
customer_id_38794,0
customer_id_8891,0
customer_id_18606,0
customer_id_41114,1
customer_id_15041,0
customer_id_14084,0
customer_id_4526,1
customer_id_10632,0
customer_id_31504,0
customer_id_14532,0
customer_id_3168,0
customer_id_32776,0
customer_id_24916,0
customer_id_4630,0
customer_id_11770,0
customer_id_31224,0
customer_id_37623,0
customer_id_7258,0
customer_id_14264,0
customer_id_39537,1
customer_id_5148,0
customer_id_29981,0
customer_id_14774,0
customer_id_19599,0
customer_id_14775,0
customer_id_24360,0
customer_id_816,0
customer_id_21210,0
customer_id_3269,0
customer_id_34827,1
customer_id_5098,0
customer_id_5712,0
customer_id_30594,0
customer_id_29599,0
customer_id_385,0
customer_id_38283,1
customer_id_1985,0
customer_id_20057,0
customer_id_9974,0
customer_id_35390,0
customer_id_12013,0
customer_id_36213,0
customer_id_9672,0
customer_id_11898,0
customer_id_1043,0
customer_id_30084,0
customer_id_28515,0
customer_id_4146,0
customer_id_16423,0
customer_id_4289,0
customer_id_31056,0
customer_id_28681,0
customer_id_34639,0
customer_id_30946,0
customer_id_20882,0
customer_id_8305,0
customer_id_31126,0
customer_id_39984,0
customer_id_22548,0
customer_id_1033,0
customer_id_30441,0
customer_id_26094,0
customer_id_19536,0
customer_id_10709,0
customer_id_10445,0
customer_id_24613,1
customer_id_34555,0
customer_id_18776,0
customer_id_11472,0
customer_id_30934,0
customer_id_32608,0
customer_id_34922,0
customer_id_39123,1
customer_id_22246,0
customer_id_9132,0
customer_id_5921,0
customer_id_31520,1
customer_id_21044,0
customer_id_31832,0
customer_id_36483,0
customer_id_35939,0
customer_id_16426,0
customer_id_36595,1
customer_id_23805,0
customer_id_12430,0
customer_id_9564,0
customer_id_12913,0
customer_id_34815,0
customer_id_1139,0
customer_id_19295,0
customer_id_31432,0
customer_id_8350,0
customer_id_13905,0
customer_id_15375,0
customer_id_7986,0
customer_id_6002,0
customer_id_9527,0
customer_id_34091,0
customer_id_32266,0
customer_id_5815,0
customer_id_2982,0
customer_id_21925,0
customer_id_34810,0
customer_id_13588,0
customer_id_3564,0
customer_id_14320,0
customer_id_23264,0
customer_id_9666,0
customer_id_35073,0
customer_id_19490,0
customer_id_25042,0
customer_id_16284,0
customer_id_26379,0
customer_id_30906,0
customer_id_28281,0
customer_id_10984,0
customer_id_29890,0
customer_id_17909,0
customer_id_26163,0
customer_id_32554,0
customer_id_8270,0
customer_id_33450,0
customer_id_17135,0
customer_id_7524,0
customer_id_40235,1
customer_id_33304,0
customer_id_23734,0
customer_id_37979,0
customer_id_17247,0
customer_id_32548,0
customer_id_28622,1
customer_id_9565,0
customer_id_22457,0
customer_id_21229,0
customer_id_20959,0
customer_id_2322,0
customer_id_26455,0
customer_id_7656,0
customer_id_22972,0
customer_id_7600,0
customer_id_28856,0
customer_id_8225,0
customer_id_22238,0
customer_id_12337,0
customer_id_38479,0
customer_id_32237,0
customer_id_22810,0
customer_id_26678,1
customer_id_17832,0
customer_id_32137,0
customer_id_35194,0
customer_id_15392,0
customer_id_19395,0
customer_id_10241,0
customer_id_13459,0
customer_id_22783,0
customer_id_3177,0
customer_id_32892,0
customer_id_24903,0
customer_id_1557,0
customer_id_26237,0
customer_id_7576,0
customer_id_25617,0
customer_id_32851,0
customer_id_29584,0
customer_id_41058,1
customer_id_4273,0
customer_id_36131,0
customer_id_27792,0
customer_id_18076,0
customer_id_32110,0
customer_id_5941,0
customer_id_28184,0
customer_id_19600,0
customer_id_1791,1
customer_id_9238,0
customer_id_32771,0
customer_id_27131,0
customer_id_12968,0
customer_id_1866,0
customer_id_9010,0
customer_id_13420,0
customer_id_33526,0
customer_id_24677,0
customer_id_21485,0
customer_id_20302,0
customer_id_8845,0
customer_id_16255,0
customer_id_29427,0
customer_id_7364,0
customer_id_18134,0
customer_id_17055,1
customer_id_12599,0
customer_id_34686,0
customer_id_30149,1
customer_id_22655,0
customer_id_26774,0
customer_id_30104,0
customer_id_20572,1
customer_id_16134,0
customer_id_27511,0
customer_id_18427,0
customer_id_1993,0
customer_id_19090,0
customer_id_32397,0
customer_id_21462,0
customer_id_28256,0
customer_id_26061,0
customer_id_17470,0
customer_id_22678,0
customer_id_9186,0
customer_id_4800,0
customer_id_30018,0
customer_id_31856,0
customer_id_13752,0
customer_id_30185,1
customer_id_27593,0
customer_id_17249,0
customer_id_20087,0
customer_id_32755,0
customer_id_34890,0
customer_id_2865,0
customer_id_37483,1
customer_id_12831,0
customer_id_18010,0
customer_id_23439,0
customer_id_17490,0
customer_id_38802,1
customer_id_6736,0
customer_id_32268,0
customer_id_33832,0
customer_id_16010,0
customer_id_30787,0
customer_id_36470,0
customer_id_31377,0
customer_id_33016,0
customer_id_23249,0
customer_id_20503,0
customer_id_708,0
customer_id_8777,0
customer_id_11189,0
customer_id_4884,0
customer_id_41113,1
customer_id_31172,0
customer_id_17410,0
customer_id_8295,0
customer_id_26805,0
customer_id_37710,0
customer_id_29930,0
customer_id_26635,0
customer_id_17035,1
customer_id_19078,0
customer_id_21936,0
customer_id_36070,0
